SGR;signallingState;RD5
time;value;status
2019-07-11 22:09:13.000+0200;15;Rot/Gelb
2019-07-11 22:09:14.000+0200;48;Grün
2019-07-11 22:09:43.000+0200;12;Gelb
2019-07-11 22:09:45.000+0200;3;Rot
2019-07-11 22:10:25.000+0200;15;Rot/Gelb
2019-07-11 22:10:26.000+0200;48;Grün
2019-07-11 22:10:55.000+0200;12;Gelb
2019-07-11 22:10:57.000+0200;3;Rot
2019-07-11 22:11:35.000+0200;15;Rot/Gelb
2019-07-11 22:11:36.000+0200;48;Grün
2019-07-11 22:12:07.000+0200;12;Gelb
2019-07-11 22:12:09.000+0200;3;Rot
2019-07-11 22:12:48.000+0200;15;Rot/Gelb
2019-07-11 22:12:49.000+0200;48;Grün
2019-07-11 22:13:19.000+0200;12;Gelb
2019-07-11 22:13:21.000+0200;3;Rot
2019-07-11 22:13:59.000+0200;15;Rot/Gelb
2019-07-11 22:14:00.000+0200;48;Grün
2019-07-11 22:14:31.000+0200;12;Gelb
2019-07-11 22:14:33.000+0200;3;Rot
2019-07-11 22:15:11.000+0200;15;Rot/Gelb
2019-07-11 22:15:12.000+0200;48;Grün
2019-07-11 22:15:43.000+0200;12;Gelb
2019-07-11 22:15:45.000+0200;3;Rot
2019-07-11 22:16:23.000+0200;15;Rot/Gelb
2019-07-11 22:16:24.000+0200;48;Grün
2019-07-11 22:16:55.000+0200;12;Gelb
2019-07-11 22:16:57.000+0200;3;Rot
2019-07-11 22:17:35.000+0200;15;Rot/Gelb
2019-07-11 22:17:36.000+0200;48;Grün
2019-07-11 22:18:07.000+0200;12;Gelb
2019-07-11 22:18:09.000+0200;3;Rot
2019-07-11 22:18:52.000+0200;15;Rot/Gelb
2019-07-11 22:18:53.000+0200;48;Grün
2019-07-11 22:19:19.000+0200;12;Gelb
2019-07-11 22:19:21.000+0200;3;Rot
2019-07-11 22:19:59.000+0200;15;Rot/Gelb
2019-07-11 22:20:00.000+0200;48;Grün
2019-07-11 22:20:31.000+0200;12;Gelb
2019-07-11 22:20:33.000+0200;3;Rot
2019-07-11 22:21:11.000+0200;15;Rot/Gelb
2019-07-11 22:21:12.000+0200;48;Grün
2019-07-11 22:21:43.000+0200;12;Gelb
2019-07-11 22:21:45.000+0200;3;Rot
2019-07-11 22:22:23.000+0200;15;Rot/Gelb
2019-07-11 22:22:24.000+0200;48;Grün
2019-07-11 22:23:01.000+0200;12;Gelb
2019-07-11 22:23:03.000+0200;3;Rot
2019-07-11 22:23:43.000+0200;15;Rot/Gelb
2019-07-11 22:23:44.000+0200;48;Grün
2019-07-11 22:24:07.000+0200;12;Gelb
2019-07-11 22:24:09.000+0200;3;Rot
2019-07-11 22:24:47.000+0200;15;Rot/Gelb
2019-07-11 22:24:48.000+0200;48;Grün
2019-07-11 22:25:19.000+0200;12;Gelb
2019-07-11 22:25:21.000+0200;3;Rot
2019-07-11 22:25:59.000+0200;15;Rot/Gelb
2019-07-11 22:26:00.000+0200;48;Grün
2019-07-11 22:26:31.000+0200;12;Gelb
2019-07-11 22:26:33.000+0200;3;Rot
2019-07-11 22:27:11.000+0200;15;Rot/Gelb
2019-07-11 22:27:12.000+0200;48;Grün
2019-07-11 22:27:44.000+0200;12;Gelb
2019-07-11 22:27:46.000+0200;3;Rot
2019-07-11 22:28:24.000+0200;15;Rot/Gelb
2019-07-11 22:28:25.000+0200;48;Grün
2019-07-11 22:28:55.000+0200;12;Gelb
2019-07-11 22:28:57.000+0200;3;Rot
2019-07-11 22:29:35.000+0200;15;Rot/Gelb
2019-07-11 22:29:36.000+0200;48;Grün
2019-07-11 22:30:07.000+0200;12;Gelb
2019-07-11 22:30:09.000+0200;3;Rot
2019-07-11 22:30:47.000+0200;15;Rot/Gelb
2019-07-11 22:30:48.000+0200;48;Grün
2019-07-11 22:31:19.000+0200;12;Gelb
2019-07-11 22:31:21.000+0200;3;Rot
2019-07-11 22:31:59.000+0200;15;Rot/Gelb
2019-07-11 22:32:00.000+0200;48;Grün
2019-07-11 22:32:31.000+0200;12;Gelb
2019-07-11 22:32:33.000+0200;3;Rot
2019-07-11 22:33:11.000+0200;15;Rot/Gelb
2019-07-11 22:33:12.000+0200;48;Grün
2019-07-11 22:33:49.000+0200;12;Gelb
2019-07-11 22:33:51.000+0200;3;Rot
2019-07-11 22:34:29.000+0200;15;Rot/Gelb
2019-07-11 22:34:30.000+0200;48;Grün
2019-07-11 22:34:55.000+0200;12;Gelb
2019-07-11 22:34:57.000+0200;3;Rot
2019-07-11 22:35:35.000+0200;15;Rot/Gelb
2019-07-11 22:35:36.000+0200;48;Grün
2019-07-11 22:36:07.000+0200;12;Gelb
2019-07-11 22:36:09.000+0200;3;Rot
2019-07-11 22:36:49.000+0200;15;Rot/Gelb
2019-07-11 22:36:50.000+0200;48;Grün
2019-07-11 22:37:19.000+0200;12;Gelb
2019-07-11 22:37:21.000+0200;3;Rot
2019-07-11 22:38:02.000+0200;15;Rot/Gelb
2019-07-11 22:38:03.000+0200;48;Grün
2019-07-11 22:38:32.000+0200;12;Gelb
2019-07-11 22:38:34.000+0200;3;Rot
2019-07-11 22:39:12.000+0200;15;Rot/Gelb
2019-07-11 22:39:13.000+0200;48;Grün
2019-07-11 22:39:51.000+0200;12;Gelb
2019-07-11 22:39:53.000+0200;3;Rot
2019-07-11 22:40:31.000+0200;15;Rot/Gelb
2019-07-11 22:40:32.000+0200;48;Grün
2019-07-11 22:40:55.000+0200;12;Gelb
2019-07-11 22:40:57.000+0200;3;Rot
2019-07-11 22:41:35.000+0200;15;Rot/Gelb
2019-07-11 22:41:36.000+0200;48;Grün
2019-07-11 22:42:07.000+0200;12;Gelb
2019-07-11 22:42:09.000+0200;3;Rot
2019-07-11 22:42:47.000+0200;15;Rot/Gelb
2019-07-11 22:42:48.000+0200;48;Grün
2019-07-11 22:43:27.000+0200;12;Gelb
2019-07-11 22:43:29.000+0200;3;Rot
2019-07-11 22:44:07.000+0200;15;Rot/Gelb
2019-07-11 22:44:08.000+0200;48;Grün
2019-07-11 22:44:31.000+0200;12;Gelb
2019-07-11 22:44:33.000+0200;3;Rot
2019-07-11 22:45:11.000+0200;15;Rot/Gelb
2019-07-11 22:45:12.000+0200;48;Grün
2019-07-11 22:45:44.000+0200;12;Gelb
2019-07-11 22:45:46.000+0200;3;Rot
2019-07-11 22:46:24.000+0200;15;Rot/Gelb
2019-07-11 22:46:25.000+0200;48;Grün
2019-07-11 22:46:55.000+0200;12;Gelb
2019-07-11 22:46:57.000+0200;3;Rot
2019-07-11 22:47:43.000+0200;15;Rot/Gelb
2019-07-11 22:47:44.000+0200;48;Grün
2019-07-11 22:48:15.000+0200;12;Gelb
2019-07-11 22:48:17.000+0200;3;Rot
2019-07-11 22:48:55.000+0200;15;Rot/Gelb
2019-07-11 22:48:56.000+0200;48;Grün
2019-07-11 22:49:19.000+0200;12;Gelb
2019-07-11 22:49:21.000+0200;3;Rot
2019-07-11 22:50:07.000+0200;15;Rot/Gelb
2019-07-11 22:50:08.000+0200;48;Grün
2019-07-11 22:50:39.000+0200;12;Gelb
2019-07-11 22:50:41.000+0200;3;Rot
2019-07-11 22:51:19.000+0200;15;Rot/Gelb
2019-07-11 22:51:20.000+0200;48;Grün
2019-07-11 22:51:51.000+0200;12;Gelb
2019-07-11 22:51:53.000+0200;3;Rot
2019-07-11 22:52:31.000+0200;15;Rot/Gelb
2019-07-11 22:52:32.000+0200;48;Grün
2019-07-11 22:53:03.000+0200;12;Gelb
2019-07-11 22:53:05.000+0200;3;Rot
2019-07-11 22:53:43.000+0200;15;Rot/Gelb
2019-07-11 22:53:44.000+0200;48;Grün
2019-07-11 22:54:07.000+0200;12;Gelb
2019-07-11 22:54:09.000+0200;3;Rot
2019-07-11 22:54:52.000+0200;15;Rot/Gelb
2019-07-11 22:54:53.000+0200;48;Grün
2019-07-11 22:55:22.000+0200;12;Gelb
2019-07-11 22:55:24.000+0200;3;Rot
2019-07-11 22:56:03.000+0200;15;Rot/Gelb
2019-07-11 22:56:04.000+0200;48;Grün
2019-07-11 22:56:31.000+0200;12;Gelb
2019-07-11 22:56:33.000+0200;3;Rot
2019-07-11 22:57:19.000+0200;15;Rot/Gelb
2019-07-11 22:57:20.000+0200;48;Grün
2019-07-11 22:57:43.000+0200;12;Gelb
2019-07-11 22:57:45.000+0200;3;Rot
2019-07-11 22:58:26.000+0200;15;Rot/Gelb
2019-07-11 22:58:27.000+0200;48;Grün
2019-07-11 22:59:03.000+0200;12;Gelb
2019-07-11 22:59:05.000+0200;3;Rot
2019-07-11 22:59:43.000+0200;15;Rot/Gelb
2019-07-11 22:59:44.000+0200;48;Grün
2019-07-11 23:00:07.000+0200;12;Gelb
2019-07-11 23:00:09.000+0200;3;Rot
2019-07-11 23:00:47.000+0200;15;Rot/Gelb
2019-07-11 23:00:48.000+0200;48;Grün
2019-07-11 23:01:19.000+0200;12;Gelb
2019-07-11 23:01:21.000+0200;3;Rot
2019-07-11 23:01:59.000+0200;15;Rot/Gelb
2019-07-11 23:02:00.000+0200;48;Grün
2019-07-11 23:02:31.000+0200;12;Gelb
2019-07-11 23:02:33.000+0200;3;Rot
2019-07-11 23:03:15.000+0200;15;Rot/Gelb
2019-07-11 23:03:16.000+0200;48;Grün
2019-07-11 23:03:43.000+0200;12;Gelb
2019-07-11 23:03:45.000+0200;3;Rot
2019-07-11 23:04:26.000+0200;15;Rot/Gelb
2019-07-11 23:04:27.000+0200;48;Grün
2019-07-11 23:04:55.000+0200;12;Gelb
2019-07-11 23:04:57.000+0200;3;Rot
2019-07-11 23:05:37.000+0200;15;Rot/Gelb
2019-07-11 23:05:38.000+0200;48;Grün
2019-07-11 23:06:07.000+0200;12;Gelb
2019-07-11 23:06:09.000+0200;3;Rot
2019-07-11 23:06:47.000+0200;15;Rot/Gelb
2019-07-11 23:06:48.000+0200;48;Grün
2019-07-11 23:07:19.000+0200;12;Gelb
2019-07-11 23:07:21.000+0200;3;Rot
2019-07-11 23:07:59.000+0200;15;Rot/Gelb
2019-07-11 23:08:00.000+0200;48;Grün
2019-07-11 23:08:31.000+0200;12;Gelb
2019-07-11 23:08:33.000+0200;3;Rot
2019-07-11 23:09:14.000+0200;15;Rot/Gelb
2019-07-11 23:09:15.000+0200;48;Grün
2019-07-11 23:09:43.000+0200;12;Gelb
2019-07-11 23:09:45.000+0200;3;Rot
2019-07-11 23:10:23.000+0200;15;Rot/Gelb
2019-07-11 23:10:24.000+0200;48;Grün
2019-07-11 23:10:55.000+0200;12;Gelb
2019-07-11 23:10:57.000+0200;3;Rot
2019-07-11 23:11:38.000+0200;15;Rot/Gelb
2019-07-11 23:11:39.000+0200;48;Grün
2019-07-11 23:12:07.000+0200;12;Gelb
2019-07-11 23:12:09.000+0200;3;Rot
2019-07-11 23:12:47.000+0200;15;Rot/Gelb
2019-07-11 23:12:48.000+0200;48;Grün
2019-07-11 23:13:19.000+0200;12;Gelb
2019-07-11 23:13:21.000+0200;3;Rot
2019-07-11 23:13:59.000+0200;15;Rot/Gelb
2019-07-11 23:14:00.000+0200;48;Grün
2019-07-11 23:14:39.000+0200;12;Gelb
2019-07-11 23:14:41.000+0200;3;Rot
2019-07-11 23:15:19.000+0200;15;Rot/Gelb
2019-07-11 23:15:20.000+0200;48;Grün
2019-07-11 23:15:45.000+0200;12;Gelb
2019-07-11 23:15:47.000+0200;3;Rot
2019-07-11 23:16:25.000+0200;15;Rot/Gelb
2019-07-11 23:16:26.000+0200;48;Grün
2019-07-11 23:16:55.000+0200;12;Gelb
2019-07-11 23:16:57.000+0200;3;Rot
2019-07-11 23:17:35.000+0200;15;Rot/Gelb
2019-07-11 23:17:36.000+0200;48;Grün
2019-07-11 23:18:07.000+0200;12;Gelb
2019-07-11 23:18:09.000+0200;3;Rot
2019-07-11 23:18:47.000+0200;15;Rot/Gelb
2019-07-11 23:18:48.000+0200;48;Grün
2019-07-11 23:19:19.000+0200;12;Gelb
2019-07-11 23:19:21.000+0200;3;Rot
2019-07-11 23:19:59.000+0200;15;Rot/Gelb
2019-07-11 23:20:00.000+0200;48;Grün
2019-07-11 23:20:31.000+0200;12;Gelb
2019-07-11 23:20:33.000+0200;3;Rot
2019-07-11 23:21:11.000+0200;15;Rot/Gelb
2019-07-11 23:21:12.000+0200;48;Grün
2019-07-11 23:21:43.000+0200;12;Gelb
2019-07-11 23:21:45.000+0200;3;Rot
2019-07-11 23:22:27.000+0200;15;Rot/Gelb
2019-07-11 23:22:28.000+0200;48;Grün
2019-07-11 23:22:55.000+0200;12;Gelb
2019-07-11 23:22:57.000+0200;3;Rot
2019-07-11 23:23:35.000+0200;15;Rot/Gelb
2019-07-11 23:23:36.000+0200;48;Grün
2019-07-11 23:24:10.000+0200;12;Gelb
2019-07-11 23:24:12.000+0200;3;Rot
2019-07-11 23:24:50.000+0200;15;Rot/Gelb
2019-07-11 23:24:51.000+0200;48;Grün
2019-07-11 23:25:19.000+0200;12;Gelb
2019-07-11 23:25:21.000+0200;3;Rot
2019-07-11 23:25:59.000+0200;15;Rot/Gelb
2019-07-11 23:26:00.000+0200;48;Grün
2019-07-11 23:26:31.000+0200;12;Gelb
2019-07-11 23:26:33.000+0200;3;Rot
2019-07-11 23:27:11.000+0200;15;Rot/Gelb
2019-07-11 23:27:12.000+0200;48;Grün
2019-07-11 23:27:45.000+0200;12;Gelb
2019-07-11 23:27:47.000+0200;3;Rot
2019-07-11 23:28:25.000+0200;15;Rot/Gelb
2019-07-11 23:28:26.000+0200;48;Grün
2019-07-11 23:28:57.000+0200;12;Gelb
2019-07-11 23:28:59.000+0200;3;Rot
2019-07-11 23:29:37.000+0200;15;Rot/Gelb
2019-07-11 23:29:38.000+0200;48;Grün
2019-07-11 23:30:07.000+0200;12;Gelb
2019-07-11 23:30:09.000+0200;3;Rot
2019-07-11 23:30:47.000+0200;15;Rot/Gelb
2019-07-11 23:30:48.000+0200;48;Grün
2019-07-11 23:31:19.000+0200;12;Gelb
2019-07-11 23:31:21.000+0200;3;Rot
2019-07-11 23:31:59.000+0200;15;Rot/Gelb
2019-07-11 23:32:00.000+0200;48;Grün
2019-07-11 23:32:31.000+0200;12;Gelb
2019-07-11 23:32:33.000+0200;3;Rot
2019-07-11 23:33:13.000+0200;15;Rot/Gelb
2019-07-11 23:33:14.000+0200;48;Grün
2019-07-11 23:33:43.000+0200;12;Gelb
2019-07-11 23:33:45.000+0200;3;Rot
2019-07-11 23:34:23.000+0200;15;Rot/Gelb
2019-07-11 23:34:24.000+0200;48;Grün
2019-07-11 23:34:55.000+0200;12;Gelb
2019-07-11 23:34:57.000+0200;3;Rot
2019-07-11 23:35:36.000+0200;15;Rot/Gelb
2019-07-11 23:35:37.000+0200;48;Grün
2019-07-11 23:36:07.000+0200;12;Gelb
2019-07-11 23:36:09.000+0200;3;Rot
2019-07-11 23:36:47.000+0200;15;Rot/Gelb
2019-07-11 23:36:48.000+0200;48;Grün
2019-07-11 23:37:19.000+0200;12;Gelb
2019-07-11 23:37:21.000+0200;3;Rot
2019-07-11 23:37:59.000+0200;15;Rot/Gelb
2019-07-11 23:38:00.000+0200;48;Grün
2019-07-11 23:38:35.000+0200;12;Gelb
2019-07-11 23:38:37.000+0200;3;Rot
2019-07-11 23:39:15.000+0200;15;Rot/Gelb
2019-07-11 23:39:16.000+0200;48;Grün
2019-07-11 23:39:51.000+0200;12;Gelb
2019-07-11 23:39:53.000+0200;3;Rot
2019-07-11 23:40:31.000+0200;15;Rot/Gelb
2019-07-11 23:40:32.000+0200;48;Grün
2019-07-11 23:40:55.000+0200;12;Gelb
2019-07-11 23:40:57.000+0200;3;Rot
2019-07-11 23:41:35.000+0200;15;Rot/Gelb
2019-07-11 23:41:36.000+0200;48;Grün
2019-07-11 23:42:07.000+0200;12;Gelb
2019-07-11 23:42:09.000+0200;3;Rot
2019-07-11 23:42:47.000+0200;15;Rot/Gelb
2019-07-11 23:42:48.000+0200;48;Grün
2019-07-11 23:43:19.000+0200;12;Gelb
2019-07-11 23:43:21.000+0200;3;Rot
2019-07-11 23:43:59.000+0200;15;Rot/Gelb
2019-07-11 23:44:00.000+0200;48;Grün
2019-07-11 23:44:31.000+0200;12;Gelb
2019-07-11 23:44:33.000+0200;3;Rot
2019-07-11 23:45:11.000+0200;15;Rot/Gelb
2019-07-11 23:45:12.000+0200;48;Grün
2019-07-11 23:45:47.000+0200;12;Gelb
2019-07-11 23:45:49.000+0200;3;Rot
2019-07-11 23:46:29.000+0200;15;Rot/Gelb
2019-07-11 23:46:30.000+0200;48;Grün
2019-07-11 23:46:55.000+0200;12;Gelb
2019-07-11 23:46:57.000+0200;3;Rot
2019-07-11 23:47:35.000+0200;15;Rot/Gelb
2019-07-11 23:47:36.000+0200;48;Grün
2019-07-11 23:48:07.000+0200;12;Gelb
2019-07-11 23:48:09.000+0200;3;Rot
2019-07-11 23:48:47.000+0200;15;Rot/Gelb
2019-07-11 23:48:48.000+0200;48;Grün
2019-07-11 23:49:19.000+0200;12;Gelb
2019-07-11 23:49:21.000+0200;3;Rot
2019-07-11 23:49:59.000+0200;15;Rot/Gelb
2019-07-11 23:50:00.000+0200;48;Grün
2019-07-11 23:50:31.000+0200;12;Gelb
2019-07-11 23:50:33.000+0200;3;Rot
2019-07-11 23:51:11.000+0200;15;Rot/Gelb
2019-07-11 23:51:12.000+0200;48;Grün
2019-07-11 23:51:43.000+0200;12;Gelb
2019-07-11 23:51:45.000+0200;3;Rot
2019-07-11 23:52:23.000+0200;15;Rot/Gelb
2019-07-11 23:52:24.000+0200;48;Grün
2019-07-11 23:52:56.000+0200;12;Gelb
2019-07-11 23:52:58.000+0200;3;Rot
2019-07-11 23:53:37.000+0200;15;Rot/Gelb
2019-07-11 23:53:38.000+0200;48;Grün
2019-07-11 23:54:08.000+0200;12;Gelb
2019-07-11 23:54:10.000+0200;3;Rot
2019-07-11 23:54:48.000+0200;15;Rot/Gelb
2019-07-11 23:54:49.000+0200;48;Grün
2019-07-11 23:55:19.000+0200;12;Gelb
2019-07-11 23:55:21.000+0200;3;Rot
2019-07-11 23:55:59.000+0200;15;Rot/Gelb
2019-07-11 23:56:00.000+0200;48;Grün
2019-07-11 23:56:31.000+0200;12;Gelb
2019-07-11 23:56:33.000+0200;3;Rot
2019-07-11 23:57:11.000+0200;15;Rot/Gelb
2019-07-11 23:57:12.000+0200;48;Grün
2019-07-11 23:57:48.000+0200;12;Gelb
2019-07-11 23:57:50.000+0200;3;Rot
2019-07-11 23:58:28.000+0200;15;Rot/Gelb
2019-07-11 23:58:29.000+0200;48;Grün
2019-07-11 23:58:55.000+0200;12;Gelb
2019-07-11 23:58:57.000+0200;3;Rot
2019-07-11 23:59:35.000+0200;15;Rot/Gelb
2019-07-11 23:59:36.000+0200;48;Grün
